gene	contig	start	stop	strand	family	nb_copy_in_org	partition	persistent_neighbors	shell_neighbors	cloud_neighbors
GCA_000275925.1_ASM27592v1_genomic_CDS_1265	AJXH01000031.1	5481	6146	+	GCA_000496325.1_MDRPA05_genomic_CDS_4994	1	persistent	3	2	13
GCA_000275925.1_ASM27592v1_genomic_CDS_1266	AJXH01000031.1	6328	6783	-	GCA_000572265.1_PA01_BK1_genomic_CDS_0944	1	persistent	1	4	18
GCA_000275925.1_ASM27592v1_genomic_CDS_1267	AJXH01000031.1	6785	8680	-	GCA_001400995.1_PrhICMP9756_genomic_CDS_1612	1	shell	1	5	22
GCA_000275925.1_ASM27592v1_genomic_CDS_1268	AJXH01000031.1	8919	10343	+	GCA_002237665.1_ASM223766v1_genomic_CDS_1742	1	shell	0	2	0
GCA_000275925.1_ASM27592v1_genomic_CDS_1269	AJXH01000031.1	10354	10725	+	GCA_001641325.1_ASM164132v1_genomic_CDS_3631	1	shell	0	2	0
GCA_000275925.1_ASM27592v1_genomic_CDS_1270	AJXH01000031.1	10761	11348	+	GCA_000467065.1_ASM46706v1_genomic_CDS_1483	1	shell	0	2	8
GCA_000275925.1_ASM27592v1_genomic_CDS_1271	AJXH01000031.1	11352	12092	+	GCA_002237665.1_ASM223766v1_genomic_CDS_1745	1	shell	0	2	2
GCA_000275925.1_ASM27592v1_genomic_CDS_1272	AJXH01000031.1	12232	12864	-	GCA_001828795.1_ASM182879v1_genomic_CDS_4963	1	shell	2	7	12
GCA_000275925.1_ASM27592v1_genomic_CDS_1273	AJXH01000031.1	13036	13602	-	GCA_000285355.1_ASM28535v1_genomic_CDS_0613	1	shell	1	1	0
GCA_000275925.1_ASM27592v1_genomic_CDS_1274	AJXH01000031.1	13602	15512	-	GCA_001270005.1_ASM127000v1_genomic_CDS_0311	1	persistent	1	8	43
GCA_000275925.1_ASM27592v1_genomic_CDS_1275	AJXH01000031.1	15656	16030	+	GCA_000275925.1_ASM27592v1_genomic_CDS_1275	1	cloud	1	1	0
GCA_000275925.1_ASM27592v1_genomic_CDS_1276	AJXH01000031.1	16466	17053	-	GCA_000801855.1_PfAU11518_genomic_CDS_2926	1	shell	0	1	6
GCA_000275925.1_ASM27592v1_genomic_CDS_1277	AJXH01000031.1	17246	17923	+	GCA_002237665.1_ASM223766v1_genomic_CDS_1751	1	shell	0	2	1
GCA_000275925.1_ASM27592v1_genomic_CDS_1278	AJXH01000031.1	17979	18437	-	GCA_000467025.1_ASM46702v1_genomic_CDS_1910	1	shell	0	2	13
GCA_000275925.1_ASM27592v1_genomic_CDS_1279	AJXH01000031.1	18647	19168	-	GCA_000801855.1_PfAU11518_genomic_CDS_2929	1	shell	0	2	0
GCA_000275925.1_ASM27592v1_genomic_CDS_1280	AJXH01000031.1	19395	20636	-	GCA_000801855.1_PfAU11518_genomic_CDS_2930	1	shell	0	2	2
GCA_000275925.1_ASM27592v1_genomic_CDS_1281	AJXH01000031.1	20642	21754	-	GCA_001641345.1_ASM164134v1_genomic_CDS_3046	1	shell	0	2	0
GCA_000275925.1_ASM27592v1_genomic_CDS_1282	AJXH01000031.1	21773	22531	-	GCA_000275925.1_ASM27592v1_genomic_CDS_1282	1	shell	1	1	0
GCA_000275925.1_ASM27592v1_genomic_CDS_1283	AJXH01000031.1	22528	23469	-	GCA_000412735.1_pagenome_genomic_CDS_5849	1	persistent	1	4	22
GCA_000275925.1_ASM27592v1_genomic_CDS_1284	AJXH01000031.1	23608	24354	-	GCA_000335395.3_ASM33539v3_genomic_CDS_5279	1	persistent	2	2	12
GCA_000275925.1_ASM27592v1_genomic_CDS_1285	AJXH01000031.1	24860	26254	+	GCA_000987945.1_ASM98794v1_genomic_CDS_5655	1	persistent	3	6	43
GCA_000275925.1_ASM27592v1_genomic_CDS_1286	AJXH01000031.1	26398	27057	-	GCA_001828795.1_ASM182879v1_genomic_CDS_0924	1	shell	1	1	0
GCA_000275925.1_ASM27592v1_genomic_CDS_1287	AJXH01000031.1	27183	27467	+	GCA_001828795.1_ASM182879v1_genomic_CDS_0925	1	shell	1	4	9
GCA_000275925.1_ASM27592v1_genomic_CDS_1288	AJXH01000031.1	27564	27818	+	GCA_002010815.1_ASM201081v1_genomic_CDS_2362	1	shell	0	2	4
GCA_000275925.1_ASM27592v1_genomic_CDS_1289	AJXH01000031.1	27987	30827	+	GCA_002010815.1_ASM201081v1_genomic_CDS_2361	1	shell	0	3	3
GCA_000275925.1_ASM27592v1_genomic_CDS_1290	AJXH01000031.1	30839	31252	-	GCA_001641325.1_ASM164132v1_genomic_CDS_3655	1	shell	0	3	3
GCA_000275925.1_ASM27592v1_genomic_CDS_1291	AJXH01000031.1	31605	31952	-	GCA_002029325.1_ASM202932v1_genomic_CDS_4433	1	shell	2	4	9
GCA_000275925.1_ASM27592v1_genomic_CDS_1292	AJXH01000031.1	32191	32361	+	GCA_000801775.1_PfAU2989_genomic_CDS_4859	1	shell	1	1	5
GCA_000275925.1_ASM27592v1_genomic_CDS_1293	AJXH01000031.1	32371	33618	+	GCA_000467045.1_ASM46704v1_genomic_CDS_4765	1	persistent	1	4	17
GCA_000275925.1_ASM27592v1_genomic_CDS_1294	AJXH01000031.1	33622	34452	+	GCA_000285955.1_ASM28595v1_genomic_CDS_4968	1	persistent	1	3	9
GCA_000275925.1_ASM27592v1_genomic_CDS_1295	AJXH01000031.1	34466	35182	+	GCA_000467025.1_ASM46702v1_genomic_CDS_6022	1	shell	1	1	2
GCA_000275925.1_ASM27592v1_genomic_CDS_1296	AJXH01000031.1	35185	36084	+	GCA_000467025.1_ASM46702v1_genomic_CDS_6023	1	shell	0	5	8
GCA_000275925.1_ASM27592v1_genomic_CDS_1297	AJXH01000031.1	36081	36776	+	GCA_000275925.1_ASM27592v1_genomic_CDS_1297	1	shell	0	2	1
GCA_000275925.1_ASM27592v1_genomic_CDS_1298	AJXH01000031.1	36965	37291	-	GCA_000467065.1_ASM46706v1_genomic_CDS_1518	1	shell	2	2	9
GCA_000275925.1_ASM27592v1_genomic_CDS_1299	AJXH01000031.1	37680	39017	-	GCA_001706005.1_ASM170600v1_genomic_CDS_4314	1	persistent	2	2	8
GCA_000275925.1_ASM27592v1_genomic_CDS_1300	AJXH01000031.1	39052	39390	-	GCA_000285355.1_ASM28535v1_genomic_CDS_5337	1	persistent	2	1	18
GCA_000275925.1_ASM27592v1_genomic_CDS_1301	AJXH01000031.1	39813	40073	+	GCA_001706005.1_ASM170600v1_genomic_CDS_4316	1	persistent	1	4	21
GCA_000275925.1_ASM27592v1_genomic_CDS_1302	AJXH01000031.1	40283	41170	+	GCA_002255865.1_ASM225586v1_genomic_CDS_1246	2	shell	2	4	40
GCA_000275925.1_ASM27592v1_genomic_CDS_1303	AJXH01000031.1	41851	43146	-	GCA_000275925.1_ASM27592v1_genomic_CDS_1303	1	cloud	0	1	1
GCA_000275925.1_ASM27592v1_genomic_CDS_1304	AJXH01000031.1	44056	45732	+	GCA_000275925.1_ASM27592v1_genomic_CDS_1304	1	cloud	0	0	2
GCA_000275925.1_ASM27592v1_genomic_CDS_1305	AJXH01000031.1	45729	47405	+	GCA_000275925.1_ASM27592v1_genomic_CDS_1305	1	cloud	0	0	2
GCA_000275925.1_ASM27592v1_genomic_CDS_1306	AJXH01000031.1	47596	50394	+	GCA_000275925.1_ASM27592v1_genomic_CDS_1306	1	cloud	0	0	2
GCA_000275925.1_ASM27592v1_genomic_CDS_1307	AJXH01000031.1	50588	53668	-	GCA_000275925.1_ASM27592v1_genomic_CDS_1307	1	cloud	0	0	2
GCA_000275925.1_ASM27592v1_genomic_CDS_1308	AJXH01000031.1	53668	55482	-	GCA_000275925.1_ASM27592v1_genomic_CDS_1308	1	cloud	0	0	2
GCA_000275925.1_ASM27592v1_genomic_CDS_1309	AJXH01000031.1	55667	56956	-	GCA_000275925.1_ASM27592v1_genomic_CDS_1309	1	cloud	0	0	2
GCA_000275925.1_ASM27592v1_genomic_CDS_1310	AJXH01000031.1	56974	57717	-	GCA_000335395.3_ASM33539v3_genomic_CDS_4703	1	cloud	0	0	9
GCA_000275925.1_ASM27592v1_genomic_CDS_1311	AJXH01000031.1	57954	59111	-	GCA_000275925.1_ASM27592v1_genomic_CDS_1311	1	cloud	0	0	2
GCA_000275925.1_ASM27592v1_genomic_CDS_1312	AJXH01000031.1	59173	60150	-	GCA_000275925.1_ASM27592v1_genomic_CDS_1312	1	cloud	0	0	2
GCA_000275925.1_ASM27592v1_genomic_CDS_1313	AJXH01000031.1	60226	61494	-	GCA_000275925.1_ASM27592v1_genomic_CDS_1313	1	cloud	0	0	2
GCA_000275925.1_ASM27592v1_genomic_CDS_1314	AJXH01000031.1	61487	61738	-	GCA_000275925.1_ASM27592v1_genomic_CDS_1314	1	cloud	0	0	2
GCA_000275925.1_ASM27592v1_genomic_CDS_1315	AJXH01000031.1	61940	63733	+	GCA_000275925.1_ASM27592v1_genomic_CDS_1315	1	cloud	0	0	2
GCA_000275925.1_ASM27592v1_genomic_CDS_1316	AJXH01000031.1	63763	65136	-	GCA_000275925.1_ASM27592v1_genomic_CDS_1316	1	cloud	0	0	2
GCA_000275925.1_ASM27592v1_genomic_CDS_1317	AJXH01000031.1	65184	66335	-	GCA_000275925.1_ASM27592v1_genomic_CDS_1317	1	cloud	0	0	2
GCA_000275925.1_ASM27592v1_genomic_CDS_1318	AJXH01000031.1	66293	67171	-	GCA_000275925.1_ASM27592v1_genomic_CDS_1318	1	cloud	0	0	2
GCA_000275925.1_ASM27592v1_genomic_CDS_1319	AJXH01000031.1	67168	69081	-	GCA_000275925.1_ASM27592v1_genomic_CDS_1319	1	cloud	0	0	2
GCA_000275925.1_ASM27592v1_genomic_CDS_1320	AJXH01000031.1	69068	69745	-	GCA_000275925.1_ASM27592v1_genomic_CDS_1320	1	cloud	0	0	2
GCA_000275925.1_ASM27592v1_genomic_CDS_1321	AJXH01000031.1	70071	70283	-	GCA_001828815.1_ASM182881v1_genomic_CDS_0425	1	cloud	0	1	8
GCA_000275925.1_ASM27592v1_genomic_CDS_1322	AJXH01000031.1	70689	71297	+	GCA_002255865.1_ASM225586v1_genomic_CDS_1246	2	shell	2	4	40
GCA_000275925.1_ASM27592v1_genomic_CDS_1323	AJXH01000031.1	71294	71878	-	GCA_000275925.1_ASM27592v1_genomic_CDS_1323	1	cloud	0	2	0
GCA_000275925.1_ASM27592v1_genomic_CDS_1324	AJXH01000031.1	71991	72905	+	GCA_001641325.1_ASM164132v1_genomic_CDS_3673	1	shell	0	3	8
GCA_000275925.1_ASM27592v1_genomic_CDS_1325	AJXH01000031.1	72909	74885	-	GCA_002255865.1_ASM225586v1_genomic_CDS_1245	1	shell	0	5	7
GCA_000275925.1_ASM27592v1_genomic_CDS_1326	AJXH01000031.1	75063	75983	-	GCA_000497835.1_L18_assembly_1.0_genomic_CDS_4491	1	shell	0	4	17
GCA_000275925.1_ASM27592v1_genomic_CDS_1327	AJXH01000031.1	76142	76945	+	GCA_002255825.1_ASM225582v1_genomic_CDS_0381	2	shell	0	4	4
GCA_000275925.1_ASM27592v1_genomic_CDS_1328	AJXH01000031.1	76905	77549	+	GCA_002255825.1_ASM225582v1_genomic_CDS_0381	2	shell	0	4	4
GCA_000275925.1_ASM27592v1_genomic_CDS_1329	AJXH01000031.1	77546	79219	-	GCA_002263675.1_ASM226367v1_genomic_CDS_1785	1	shell	1	2	10
GCA_000275925.1_ASM27592v1_genomic_CDS_1330	AJXH01000031.1	79475	81484	+	GCA_001467325.1_ASM146732v1_genomic_CDS_0094	1	persistent	1	6	27
GCA_000275925.1_ASM27592v1_genomic_CDS_1331	AJXH01000031.1	81543	82115	+	GCA_000275925.1_ASM27592v1_genomic_CDS_1331	1	shell	1	4	5
GCA_000275925.1_ASM27592v1_genomic_CDS_1332	AJXH01000031.1	82255	84177	-	GCA_000285955.1_ASM28595v1_genomic_CDS_4947	1	shell	0	3	5
GCA_000275925.1_ASM27592v1_genomic_CDS_1333	AJXH01000031.1	84311	84736	-	GCA_000467065.1_ASM46706v1_genomic_CDS_1619	1	shell	1	1	8
GCA_000275925.1_ASM27592v1_genomic_CDS_1334	AJXH01000031.1	84906	85289	-	GCA_001400935.1_PreICMP16945_genomic_CDS_3284	1	persistent	2	5	18
GCA_000275925.1_ASM27592v1_genomic_CDS_1335	AJXH01000031.1	85570	86643	-	GCA_000801855.1_PfAU11518_genomic_CDS_2963	1	persistent	2	0	4
GCA_000275925.1_ASM27592v1_genomic_CDS_1336	AJXH01000031.1	86723	87076	-	GCA_001641325.1_ASM164132v1_genomic_CDS_3692	1	persistent	3	1	6
GCA_000275925.1_ASM27592v1_genomic_CDS_1337	AJXH01000031.1	87048	88349	-	GCA_000500605.1_PseudoSJ9_genomic_CDS_2438	1	persistent	2	1	12
GCA_000275925.1_ASM27592v1_genomic_CDS_1338	AJXH01000031.1	88506	88994	+	GCA_001706005.1_ASM170600v1_genomic_CDS_4336	1	persistent	2	4	15
GCA_000275925.1_ASM27592v1_genomic_CDS_1339	AJXH01000031.1	89003	89356	-	GCA_001828795.1_ASM182879v1_genomic_CDS_0956	1	shell	1	2	4
GCA_000275925.1_ASM27592v1_genomic_CDS_1340	AJXH01000031.1	89472	90764	+	GCA_001400115.1_PamICMP3918_genomic_CDS_2673	1	shell	0	2	14
GCA_000275925.1_ASM27592v1_genomic_CDS_1341	AJXH01000031.1	90766	90990	-	GCA_000275925.1_ASM27592v1_genomic_CDS_1341	1	cloud	0	2	0
GCA_000275925.1_ASM27592v1_genomic_CDS_1342	AJXH01000031.1	91158	92582	+	GCA_000467065.1_ASM46706v1_genomic_CDS_1628	1	shell	0	3	26
GCA_000275925.1_ASM27592v1_genomic_CDS_1343	AJXH01000031.1	92645	94213	+	GCA_000285955.1_ASM28595v1_genomic_CDS_4936	1	shell	0	2	2
GCA_000275925.1_ASM27592v1_genomic_CDS_1344	AJXH01000031.1	94304	95446	-	GCA_000467005.1_ASM46700v1_genomic_CDS_4734	1	shell	2	1	5
GCA_000275925.1_ASM27592v1_genomic_CDS_1345	AJXH01000031.1	95627	97120	-	GCA_000496325.1_MDRPA05_genomic_CDS_0183	1	persistent	1	5	24
GCA_000275925.1_ASM27592v1_genomic_CDS_1346	AJXH01000031.1	97350	97712	+	GCA_000412735.1_pagenome_genomic_CDS_5945	1	persistent	3	1	15
GCA_000275925.1_ASM27592v1_genomic_CDS_1347	AJXH01000031.1	97784	97939	-	GCA_000558345.1_MDR_VRFPA09_genomic_CDS_0405	1	persistent	2	1	12
GCA_000275925.1_ASM27592v1_genomic_CDS_1348	AJXH01000031.1	97951	98184	-	GCA_000467675.1_PseVRFPA03_genomic_CDS_0700	1	persistent	2	2	10
GCA_000275925.1_ASM27592v1_genomic_CDS_1349	AJXH01000031.1	98643	100235	+	GCA_000497835.1_L18_assembly_1.0_genomic_CDS_4513	1	shell	2	1	5
GCA_000275925.1_ASM27592v1_genomic_CDS_1350	AJXH01000031.1	100397	100939	-	GCA_000467005.1_ASM46700v1_genomic_CDS_4726	1	cloud	1	1	0
GCA_000275925.1_ASM27592v1_genomic_CDS_1351	AJXH01000031.1	101097	102305	+	GCA_000467025.1_ASM46702v1_genomic_CDS_7029	1	persistent	2	2	15
GCA_000275925.1_ASM27592v1_genomic_CDS_1352	AJXH01000031.1	102311	102766	+	GCA_001036075.1_ASM103607v1_genomic_CDS_5163	1	persistent	2	1	27
GCA_000275925.1_ASM27592v1_genomic_CDS_1353	AJXH01000031.1	102834	103034	+	GCA_000275925.1_ASM27592v1_genomic_CDS_1353	1	cloud	2	0	0
GCA_000275925.1_ASM27592v1_genomic_CDS_1354	AJXH01000031.1	103031	104428	+	GCA_001605875.1_ASM160587v1_genomic_CDS_2001	1	persistent	2	1	11
GCA_000275925.1_ASM27592v1_genomic_CDS_1355	AJXH01000031.1	104448	105353	+	GCA_002215625.1_ASM221562v1_genomic_CDS_0344	1	persistent	3	4	28
GCA_000275925.1_ASM27592v1_genomic_CDS_1356	AJXH01000031.1	105523	106167	-	GCA_002255825.1_ASM225582v1_genomic_CDS_1778	1	persistent	2	2	19
GCA_000275925.1_ASM27592v1_genomic_CDS_1357	AJXH01000031.1	106250	107029	+	GCA_000500605.1_PseudoSJ9_genomic_CDS_1835	1	persistent	2	2	13
GCA_000275925.1_ASM27592v1_genomic_CDS_1358	AJXH01000031.1	107087	107455	-	GCA_002237665.1_ASM223766v1_genomic_CDS_1810	1	cloud	2	0	0
GCA_000275925.1_ASM27592v1_genomic_CDS_1359	AJXH01000031.1	107478	108200	-	GCA_002256045.1_ASM225604v1_genomic_CDS_0837	1	persistent	2	2	20
GCA_000275925.1_ASM27592v1_genomic_CDS_1360	AJXH01000031.1	108386	109249	+	GCA_001547575.1_ASM154757v1_genomic_CDS_2652	1	persistent	2	2	4
GCA_000275925.1_ASM27592v1_genomic_CDS_1361	AJXH01000031.1	109260	109880	+	GCA_000275925.1_ASM27592v1_genomic_CDS_1361	1	shell	2	0	3
GCA_000275925.1_ASM27592v1_genomic_CDS_1362	AJXH01000031.1	110048	110311	+	GCA_000705215.1_RH_utaHolly_4_genomic_CDS_2353	1	persistent	2	2	10
GCA_000275925.1_ASM27592v1_genomic_CDS_1363	AJXH01000031.1	110372	112477	+	GCA_000759445.1_ASM75944v1_genomic_CDS_4001	1	persistent	2	0	11
GCA_000275925.1_ASM27592v1_genomic_CDS_1364	AJXH01000031.1	112502	112882	+	GCA_000258285.1_ASM25828v1_genomic_CDS_2999	1	persistent	1	3	19
GCA_000275925.1_ASM27592v1_genomic_CDS_1365	AJXH01000031.1	112939	113682	+	GCA_002263675.1_ASM226367v1_genomic_CDS_1821	1	shell	1	1	1
GCA_000275925.1_ASM27592v1_genomic_CDS_1366	AJXH01000031.1	113714	114571	-	GCA_001641325.1_ASM164132v1_genomic_CDS_3727	1	shell	0	2	1
GCA_000275925.1_ASM27592v1_genomic_CDS_1367	AJXH01000031.1	114760	115731	+	GCA_001467325.1_ASM146732v1_genomic_CDS_0137	1	shell	0	4	10
GCA_000275925.1_ASM27592v1_genomic_CDS_1368	AJXH01000031.1	115738	116163	+	GCA_001874665.1_ASM187466v1_genomic_CDS_7994	1	shell	0	3	6
GCA_000275925.1_ASM27592v1_genomic_CDS_1369	AJXH01000031.1	116160	116909	+	GCA_001269555.1_ASM126955v1_genomic_CDS_5737	1	shell	1	2	2
GCA_000275925.1_ASM27592v1_genomic_CDS_1370	AJXH01000031.1	117052	117972	+	GCA_001452885.1_WH-SGI-V-07252_genomic_CDS_1888	1	persistent	2	3	18
GCA_000275925.1_ASM27592v1_genomic_CDS_1371	AJXH01000031.1	117981	120056	+	GCA_000801915.1_PfAU12271_genomic_CDS_3413	1	persistent	4	0	15
GCA_000275925.1_ASM27592v1_genomic_CDS_1372	AJXH01000031.1	120134	121534	+	GCA_000467065.1_ASM46706v1_genomic_CDS_1664	1	persistent	3	1	9
GCA_000275925.1_ASM27592v1_genomic_CDS_1373	AJXH01000031.1	121652	122026	-	GCA_000467675.1_PseVRFPA03_genomic_CDS_0733	1	persistent	3	3	17
GCA_000275925.1_ASM27592v1_genomic_CDS_1374	AJXH01000031.1	122151	123080	-	GCA_000275925.1_ASM27592v1_genomic_CDS_1374	1	shell	1	1	1
GCA_000275925.1_ASM27592v1_genomic_CDS_1375	AJXH01000031.1	123165	124874	-	GCA_002208585.1_ASM220858v1_genomic_CDS_0832	1	shell	0	2	11
GCA_000275925.1_ASM27592v1_genomic_CDS_1376	AJXH01000031.1	124867	126051	-	GCA_001828815.1_ASM182881v1_genomic_CDS_3711	1	shell	0	2	0
GCA_000275925.1_ASM27592v1_genomic_CDS_1377	AJXH01000031.1	126051	126755	-	GCA_001828815.1_ASM182881v1_genomic_CDS_3712	1	shell	0	2	0
GCA_000275925.1_ASM27592v1_genomic_CDS_1378	AJXH01000031.1	126755	129712	-	GCA_000801915.1_PfAU12271_genomic_CDS_3420	1	shell	0	4	8
GCA_000275925.1_ASM27592v1_genomic_CDS_1379	AJXH01000031.1	129709	130428	-	GCA_002029325.1_ASM202932v1_genomic_CDS_0332	1	shell	0	2	1
GCA_000275925.1_ASM27592v1_genomic_CDS_1380	AJXH01000031.1	130429	131082	-	GCA_002237665.1_ASM223766v1_genomic_CDS_1835	1	shell	0	2	1
GCA_000275925.1_ASM27592v1_genomic_CDS_1381	AJXH01000031.1	131079	134579	-	GCA_002237665.1_ASM223766v1_genomic_CDS_1836	1	shell	0	4	8
GCA_000275925.1_ASM27592v1_genomic_CDS_1382	AJXH01000031.1	134576	135865	-	GCA_000987945.1_ASM98794v1_genomic_CDS_2587	1	shell	0	4	11
GCA_000275925.1_ASM27592v1_genomic_CDS_1383	AJXH01000031.1	135872	137206	-	GCA_002237665.1_ASM223766v1_genomic_CDS_1838	1	shell	0	2	10
GCA_000275925.1_ASM27592v1_genomic_CDS_1384	AJXH01000031.1	137225	137734	-	GCA_002237665.1_ASM223766v1_genomic_CDS_1839	1	shell	0	2	1
GCA_000275925.1_ASM27592v1_genomic_CDS_1385	AJXH01000031.1	137792	139087	-	GCA_000801915.1_PfAU12271_genomic_CDS_3427	1	shell	0	3	8
GCA_000275925.1_ASM27592v1_genomic_CDS_1386	AJXH01000031.1	139482	140501	+	GCA_002237665.1_ASM223766v1_genomic_CDS_1842	1	shell	0	2	3
GCA_000275925.1_ASM27592v1_genomic_CDS_1387	AJXH01000031.1	140556	141062	+	GCA_002088155.1_ASM208815v1_genomic_CDS_2432	1	shell	0	5	13
GCA_000275925.1_ASM27592v1_genomic_CDS_1388	AJXH01000031.1	141056	142018	-	GCA_000275925.1_ASM27592v1_genomic_CDS_1388	1	cloud	0	1	0
GCA_000275925.1_ASM27592v1_genomic_CDS_1389	AJXH01000032.1	65	904	+	GCA_000531435.1_PA38182_genomic_CDS_3497	1	shell	1	5	10
GCA_000275925.1_ASM27592v1_genomic_CDS_1390	AJXH01000032.1	891	1604	+	GCA_002029325.1_ASM202932v1_genomic_CDS_3860	1	shell	0	3	2
GCA_000275925.1_ASM27592v1_genomic_CDS_1391	AJXH01000032.1	1622	2287	+	GCA_001269555.1_ASM126955v1_genomic_CDS_4372	1	shell	0	3	5
GCA_000275925.1_ASM27592v1_genomic_CDS_1392	AJXH01000032.1	2381	3556	-	GCA_002263675.1_ASM226367v1_genomic_CDS_4290	1	shell	0	2	0
GCA_000275925.1_ASM27592v1_genomic_CDS_1393	AJXH01000032.1	3568	3804	-	GCA_001641325.1_ASM164132v1_genomic_CDS_3876	1	shell	0	3	10
GCA_000275925.1_ASM27592v1_genomic_CDS_1394	AJXH01000032.1	4009	4476	+	GCA_001828815.1_ASM182881v1_genomic_CDS_0063	1	shell	0	2	2
GCA_000275925.1_ASM27592v1_genomic_CDS_1395	AJXH01000032.1	4601	5071	-	GCA_001513025.1_ASM151302v1_genomic_CDS_0043	1	shell	2	5	20
GCA_000275925.1_ASM27592v1_genomic_CDS_1396	AJXH01000032.1	5129	6073	-	GCA_001828815.1_ASM182881v1_genomic_CDS_0061	1	shell	1	1	1
GCA_000275925.1_ASM27592v1_genomic_CDS_1397	AJXH01000032.1	6293	7981	+	GCA_001830395.1_ASM183039v1_genomic_CDS_1584	1	persistent	1	3	24
GCA_000275925.1_ASM27592v1_genomic_CDS_1398	AJXH01000032.1	8374	10065	+	GCA_001269555.1_ASM126955v1_genomic_CDS_4363	1	persistent	1	5	15
GCA_000275925.1_ASM27592v1_genomic_CDS_1399	AJXH01000032.1	10373	10609	+	GCA_000275925.1_ASM27592v1_genomic_CDS_1399	1	cloud	1	0	1
GCA_000275925.1_ASM27592v1_genomic_CDS_1400	AJXH01000032.1	10678	11886	+	GCA_000275925.1_ASM27592v1_genomic_CDS_1400	1	cloud	0	0	2
GCA_000275925.1_ASM27592v1_genomic_CDS_1401	AJXH01000032.1	11900	12565	+	GCA_000275925.1_ASM27592v1_genomic_CDS_1401	1	cloud	0	0	2
GCA_000275925.1_ASM27592v1_genomic_CDS_1402	AJXH01000032.1	12573	13379	+	GCA_000275925.1_ASM27592v1_genomic_CDS_1402	1	cloud	0	0	2
GCA_000275925.1_ASM27592v1_genomic_CDS_1403	AJXH01000032.1	13340	13615	+	GCA_000275925.1_ASM27592v1_genomic_CDS_1403	1	cloud	0	0	2
GCA_000275925.1_ASM27592v1_genomic_CDS_1404	AJXH01000032.1	13617	13763	+	GCA_000275925.1_ASM27592v1_genomic_CDS_1404	1	cloud	0	0	2
GCA_000275925.1_ASM27592v1_genomic_CDS_1405	AJXH01000032.1	13763	14779	+	GCA_000275925.1_ASM27592v1_genomic_CDS_1405	1	cloud	0	0	2
GCA_000275925.1_ASM27592v1_genomic_CDS_1406	AJXH01000032.1	14776	16095	+	GCA_000275925.1_ASM27592v1_genomic_CDS_1406	1	cloud	0	0	2
GCA_000275925.1_ASM27592v1_genomic_CDS_1407	AJXH01000032.1	16108	17358	+	GCA_000275925.1_ASM27592v1_genomic_CDS_1407	1	cloud	0	0	2
GCA_000275925.1_ASM27592v1_genomic_CDS_1408	AJXH01000032.1	17404	17841	-	GCA_000275925.1_ASM27592v1_genomic_CDS_1408	1	cloud	0	0	2
GCA_000275925.1_ASM27592v1_genomic_CDS_1409	AJXH01000032.1	17825	18121	-	GCA_000275925.1_ASM27592v1_genomic_CDS_1409	1	cloud	0	1	1
GCA_000275925.1_ASM27592v1_genomic_CDS_1410	AJXH01000032.1	18273	18650	-	GCA_000801915.1_PfAU12271_genomic_CDS_0146	1	shell	1	2	3
GCA_000275925.1_ASM27592v1_genomic_CDS_1411	AJXH01000032.1	18850	19035	+	GCA_000282735.1_ASM28273v1_genomic_CDS_3861	1	shell	0	3	3
GCA_000275925.1_ASM27592v1_genomic_CDS_1412	AJXH01000032.1	19206	20156	+	GCA_001270005.1_ASM127000v1_genomic_CDS_4340	1	shell	1	2	10
GCA_000275925.1_ASM27592v1_genomic_CDS_1413	AJXH01000032.1	20160	20699	+	GCA_000152525.1_ASM15252v1_genomic_CDS_0097	1	persistent	0	5	14
GCA_000275925.1_ASM27592v1_genomic_CDS_1414	AJXH01000032.1	20737	21555	-	GCA_002255825.1_ASM225582v1_genomic_CDS_0853	1	cloud	1	1	0
GCA_000275925.1_ASM27592v1_genomic_CDS_1415	AJXH01000032.1	21615	22052	-	GCA_002237665.1_ASM223766v1_genomic_CDS_4211	1	shell	1	1	1
GCA_000275925.1_ASM27592v1_genomic_CDS_1416	AJXH01000032.1	22156	22272	+	GCA_002237665.1_ASM223766v1_genomic_CDS_4210	1	shell	0	2	3
GCA_000275925.1_ASM27592v1_genomic_CDS_1417	AJXH01000032.1	22354	23283	+	GCA_001828795.1_ASM182879v1_genomic_CDS_1155	1	cloud	0	1	1
GCA_000275925.1_ASM27592v1_genomic_CDS_1418	AJXH01000032.1	23293	24084	+	GCA_002255865.1_ASM225586v1_genomic_CDS_2458	1	cloud	0	0	3
GCA_000275925.1_ASM27592v1_genomic_CDS_1419	AJXH01000032.1	24193	24702	+	GCA_000275925.1_ASM27592v1_genomic_CDS_1419	1	cloud	0	0	4
GCA_000275925.1_ASM27592v1_genomic_CDS_1420	AJXH01000032.1	24699	25643	+	GCA_002255865.1_ASM225586v1_genomic_CDS_2460	1	cloud	0	0	2
GCA_000275925.1_ASM27592v1_genomic_CDS_1421	AJXH01000032.1	25758	28394	+	GCA_000275925.1_ASM27592v1_genomic_CDS_1421	1	cloud	0	0	3
GCA_000275925.1_ASM27592v1_genomic_CDS_1422	AJXH01000032.1	28556	29569	+	GCA_002010815.1_ASM201081v1_genomic_CDS_0146	1	cloud	0	0	8
GCA_000275925.1_ASM27592v1_genomic_CDS_1423	AJXH01000032.1	29569	30495	+	GCA_001828795.1_ASM182879v1_genomic_CDS_1152	1	cloud	0	0	5
